index,name,industry,region,size,founded,linkedin_url,indeed_url,indeed_reviews,seek_url,seek_reviews,glassdoor_url,glassdoor_reviews,total_reviews,correct,scores,valid_urls,linkedin_bool
77900,machine generation pty ltd,publishing,victoria,10001+,2012.0,linkedin.com/company/machine-generation-pty-ltd,https://au.indeed.com/cmp/Next-Generation/reviews,3,,0,,0,3,Unknown,"[[0.35, 0.57, 0, 0.28, 0, 0, 0.0], [0.33, 0, 0, 0, 0, 0, 0], [0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Triple-M-Holdings/reviews', 'https://au.indeed.com/cmp/Next-Generation/reviews', 'https://au.indeed.com/cmp/General-Business-Machines/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",1
83206,department for environment and water,renewables & environment,south australia,1001-5000,,linkedin.com/company/department-for-environment-and-water,https://au.indeed.com/cmp/Department-For-Environment-and-Water/reviews,3,https://www.seek.com.au/companies/australian-department-of-the-environment-795370/reviews,5,https://www.glassdoor.com.au/Reviews/Department-of-Environment-Land-Water-and-Planning-Victoria-Australia-Reviews-E1153005.htm,0,8,Unknown,"[[0.83, 0, 0.44, 0, 0.56, 0, 0], [0, 0.6, 0, 0.57, 0, 0.42, 0], [0.64, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-For-Environment-and-Water/reviews', 'https://au.indeed.com/cmp/Australian-Government-Department-of-Agriculture-and-Water-Resources/reviews', 'https://au.indeed.com/cmp/Department-of-the-Environment-and-Energy/reviews'], 'seek': ['https://www.seek.com.au/companies/australian-department-of-the-environment-795370/reviews', 'https://www.seek.com.au/companies/department-of-environment-land-water-and-planning-vic-875557/reviews', 'https://www.seek.com.au/companies/department-of-environment-and-heritage-protection-qld-795771/reviews'], 'glassdoor': []}",1
83413,sureway employment and training,staffing and recruiting,new south wales,5001-10000,1991.0,linkedin.com/company/sureway-employment-and-training,https://au.indeed.com/cmp/Sureway-Employment-and-Training/reviews,8,https://www.seek.com.au/companies/sureway-employment-and-training-813264/reviews,76,https://www.glassdoor.com.au/Reviews/Sureway-Employment-and-Training-Reviews-E2068881.htm,0,84,Unknown,"[[0.71, 0.8, 0, 0.34, 0, 0, 0], [0.86, 0, 0, 0, 0, 0, 0], [0.85, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Sureway-Employment/reviews', 'https://au.indeed.com/cmp/Sureway-Employment-and-Training/reviews', 'https://au.indeed.com/cmp/Sureway/reviews'], 'seek': ['https://www.seek.com.au/companies/sureway-employment-and-training-813264/reviews'], 'glassdoor': []}",1
84410,melbourne health,hospital & health care,,10001+,1848.0,linkedin.com/company/melbourne-health,https://au.indeed.com/cmp/Someone-Health-2/reviews,2,https://www.seek.com.au/companies/melbourne-health-433039/reviews,46,https://www.glassdoor.com.au/Reviews/Queensland-Health-Reviews-E242739.htm,0,48,Unknown,"[[0.46, 0, 0.38, 0.46, 0.4, 0.47, 0.23], [0.83, 0, 0.53, 0, 0, 0, 0], [0.57, 0.52, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Healthcare-Australia/reviews', 'https://au.indeed.com/cmp/St-Vincent-S-Health-Australia/reviews', 'https://au.indeed.com/cmp/Absolute-Care-&-Health/reviews', 'https://au.indeed.com/cmp/Mercy-Health-8/reviews', 'https://au.indeed.com/cmp/Someone-Health-2/reviews', 'https://au.indeed.com/cmp/Smart-Health-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/melbourne-health-433039/reviews', 'https://www.seek.com.au/companies/royal-melbourne-hospital-433236/reviews'], 'glassdoor': []}",1
86417,agis - a downer company,information technology and services,act,10001+,2008.0,linkedin.com/company/agis-group-pty-ltd,https://au.indeed.com/cmp/Downer-Group/reviews,309,,0,https://www.glassdoor.com.au/Reviews/Downer-Reviews-E41953.htm,0,309,Unknown,"[[0.55, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0.51, 0.46, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Downer-Group/reviews'], 'seek': [], 'glassdoor': []}",1
87114,village cinemas australia,entertainment,,5001-10000,,linkedin.com/company/village-cinemas,https://au.indeed.com/cmp/Village-Cinemas/reviews,13,https://www.seek.com.au/companies/village-cinemas-433009/reviews,35,https://www.glassdoor.com.au/Reviews/Village-Cinemas-Reviews-E856778.htm,0,48,Unknown,"[[0.7, 0, 0, 0, 0, 0, 0], [0.7, 0, 0, 0], [0.7, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Village-Cinemas/reviews'], 'seek': ['https://www.seek.com.au/companies/village-cinemas-433009/reviews'], 'glassdoor': []}",1
94243,biztech enterprise solutions,information technology and services,,1001-5000,2008.0,linkedin.com/company/biztech-enterprise-solutions,https://www.indeed.com/cmp/Biztech/reviews,1,,0,https://www.glassdoor.com.au/Reviews/BizTech-Enterprise-Solutions-Reviews-E1318834.htm,0,1,Unknown,"[[0, 0.46, 0, 0, 0, 0, 0], [0, 0, 0, 0.18, 0], [0.84, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Biztech/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",1
97763,mbf,insurance,,1001-5000,,linkedin.com/company/mbf,https://www.indeed.com/cmp/Mbf/reviews,0,,0,,0,0,Unknown,"[[0.75, 0, 0, 0, 0, 0.23, 0], [0, 0.2, 0, 0, 0], [0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Mbf/reviews', 'https://www.indeed.com/cmp/Mbf-Agency/reviews'], 'seek': ['https://www.seek.com.au/companies/golden-circle-433858/reviews'], 'glassdoor': []}",0
98760,people infrastructure,staffing and recruiting,,10001+,,linkedin.com/company/people-infrastructure,https://au.indeed.com/cmp/Connect-Infrastructure/reviews,4,https://www.seek.com.au/companies/pensar-infrastructure-1031795/reviews,12,https://www.glassdoor.com.au/Reviews/Department-of-Infrastructure-and-Transport-Reviews-E697131.htm,0,16,Unknown,"[[0, 0.31, 0.67, 0, 0, 0.14, 0], [0, 0, 0, 0, 0.53, 0.08, 0], [0.63, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Ausenco/reviews', 'https://au.indeed.com/cmp/Connect-Infrastructure/reviews', ""https://au.indeed.com/cmp/Lite-N'-Easy/reviews""], 'seek': ['https://www.seek.com.au/companies/pensar-infrastructure-1031795/reviews', 'https://www.seek.com.au/companies/see-civil-813341/reviews'], 'glassdoor': []}",1
99777,uxc (a csc company),information technology and services,victoria,1001-5000,2002.0,linkedin.com/company/uxc,https://au.indeed.com/cmp/Uxc-Connect/reviews,3,https://www.seek.com.au/companies/csc-432492/reviews,81,,0,84,Unknown,"[[0.45, 0, 0, 0, 0.18, 0.0, 0], [0.41, 0, 0, 0, 0], [0.25, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Uxc-Connect/reviews', 'https://au.indeed.com/cmp/Computer-Science-Corporation/reviews'], 'seek': ['https://www.seek.com.au/companies/csc-432492/reviews'], 'glassdoor': []}",0
101185,tal australia,insurance,,1001-5000,1869.0,linkedin.com/company/talaustralia,https://au.indeed.com/cmp/Tal-Insurance/reviews,2,,0,,0,2,Unknown,"[[0.54, 0, 0, 0, 0], [0, 0.4, 0, 0, 0, 0, 0], [0.25, 0.2, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Tal-Insurance/reviews'], 'seek': ['https://www.seek.com.au/companies/tal-834026/reviews'], 'glassdoor': []}",1
108020,bakers delight,retail,,5001-10000,1980.0,linkedin.com/company/bakers-delight,https://au.indeed.com/cmp/Bakers-Delight/reviews,520,,0,https://www.glassdoor.com.au/Reviews/Bakers-Delight-Reviews-E478981.htm,0,520,Unknown,"[[0.84, 0, 0, 0, 0, 0, 0], [0, 0, 0], [0.84, 0.79, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Bakers-Delight/reviews'], 'seek': [], 'glassdoor': []}",2
108216,grant thornton australia,accounting,,1001-5000,,linkedin.com/company/grant-thornton-australia,https://au.indeed.com/cmp/Grant-Thornton/reviews,8,https://www.seek.com.au/companies/grant-thornton-432763/reviews,68,https://www.glassdoor.com.au/Reviews/Grant-Thornton-Reviews-E100134.htm,0,76,Unknown,"[[0.68, 0, 0, 0, 0, 0, 0], [0.68, 0, 0, 0, 0, 0, 0], [0, 0.63, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Grant-Thornton/reviews'], 'seek': ['https://www.seek.com.au/companies/grant-thornton-432763/reviews'], 'glassdoor': []}",2
111893,george weston foods,consumer goods,,1001-5000,,linkedin.com/company/george-weston-foods,https://au.indeed.com/cmp/George-Weston-Foods/reviews,24,https://www.seek.com.au/companies/george-weston-foods-432942/reviews,65,,0,89,Unknown,"[[0.8, 0, 0, 0, 0, 0, 0], [0, 0.77, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/George-Weston-Foods/reviews'], 'seek': ['https://www.seek.com.au/companies/george-weston-foods-432942/reviews'], 'glassdoor': []}",2
112739,carnival australia,"leisure, travel & tourism",new south wales,1001-5000,,linkedin.com/company/carnival-australia_2,https://au.indeed.com/cmp/Carnival-Australia/reviews,9,https://www.seek.com.au/companies/carnival-australia-433945/reviews,11,https://www.glassdoor.com.au/Reviews/Carnival-Reviews-E806.htm,0,20,Unknown,"[[0.88, 0.56, 0.55, 0, 0.44, 0, 0], [0, 0.79, 0, 0, 0, 0, 0], [0.65, 0.6, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Carnival-Australia/reviews', 'https://au.indeed.com/cmp/Carnival-Cruise-Line/reviews', 'https://au.indeed.com/cmp/Carnival/reviews', 'https://au.indeed.com/cmp/Carnival-Corporation/reviews'], 'seek': ['https://www.seek.com.au/companies/carnival-australia-433945/reviews'], 'glassdoor': []}",2
113842,morris group holdings,financial services,victoria,1001-5000,,linkedin.com/company/morris_group,https://au.indeed.com/cmp/Morris-Corp/reviews,76,https://www.seek.com.au/companies/morris-corporation-432820/reviews,113,https://www.glassdoor.com.au/Reviews/Morris-Group-Reviews-E1320283.htm,0,189,Unknown,"[[0.58, 0, 0, 0.48, 0, 0, 0], [0.61, 0, 0, 0], [0.66, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Morris-Corp/reviews', 'https://www.indeed.com/cmp/Morris-Group,-Inc./reviews'], 'seek': ['https://www.seek.com.au/companies/morris-corporation-432820/reviews'], 'glassdoor': []}",2
117804,gorgon lng project.,oil & energy,,5001-10000,,linkedin.com/company/gorgon-lng-project.,https://au.indeed.com/cmp/Gorgon-Project/reviews,10,,0,,0,10,Unknown,"[[0.75, 0, 0, 0, 0.17, 0, 0], [0, 0, 0, 0, 0, 0.1, 0], [0.25, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Gorgon-Project/reviews', 'https://au.indeed.com/cmp/Chevron/reviews'], 'seek': ['https://www.seek.com.au/companies/qgc-432677/reviews'], 'glassdoor': []}",2
120328,melbourne & olympic parks,entertainment,,1001-5000,1995.0,linkedin.com/company/melbourne-and-olympic-park-trust,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': [], 'glassdoor': []}",2
127910,goodline,construction,,1001-5000,1999.0,linkedin.com/company/goodline,https://au.indeed.com/cmp/Goodline/reviews,45,https://www.seek.com.au/companies/goodline-432723/reviews,107,,0,152,Unknown,"[[0.91, 0, 0, 0, 0, 0, 0], [0.77, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Goodline/reviews'], 'seek': ['https://www.seek.com.au/companies/goodline-432723/reviews'], 'glassdoor': []}",2
128461,tpg telecom,telecommunications,new south wales,5001-10000,,linkedin.com/company/tpg-telecom,https://au.indeed.com/cmp/Tpg-Telecom/reviews,13,https://www.seek.com.au/companies/tpg-437015/reviews,67,https://www.glassdoor.com.au/Reviews/TPG-Telecom-Reviews-E389997.htm,0,80,Unknown,"[[0, 0.75, 0, 0, 0, 0, 0], [0.46, 0, 0, 0, 0, 0, 0], [0.66, 0.61, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Tpg-Telecom/reviews'], 'seek': ['https://www.seek.com.au/companies/tpg-437015/reviews'], 'glassdoor': []}",2
132949,stamford hotels & resorts,hospitality,,1001-5000,1995.0,linkedin.com/company/stamford-hotels-&-resorts,,0,,0,,0,0,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': [], 'seek': [], 'glassdoor': []}",2
137111,stramit,building materials,,1001-5000,1988.0,linkedin.com/company/stramit,https://au.indeed.com/cmp/Stramit/reviews,24,https://www.seek.com.au/companies/stramit-building-products-434215/reviews,46,https://www.glassdoor.com.au/Reviews/Stramit-Building-Products-Reviews-E614692.htm,0,70,Unknown,"[[0.89, 0, 0, 0, 0, 0, 0], [0.52, 0, 0, 0, 0, 0, 0], [0.53, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Stramit/reviews'], 'seek': ['https://www.seek.com.au/companies/stramit-building-products-434215/reviews'], 'glassdoor': []}",2
143891,"department of industry, innovation and science",government administration,act,1001-5000,,linkedin.com/company/department-of-industry,"https://au.indeed.com/cmp/Department-of-Industry,-Innovation-and-Science/reviews",3,,0,,0,3,Unknown,"[[0.85, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Department-of-Industry,-Innovation-and-Science/reviews'], 'seek': [], 'glassdoor': []}",2
146802,infinity downline,marketing and advertising,,10001+,,linkedin.com/company/infinity-downline_2,https://www.indeed.com/cmp/Infinity-Downline/reviews,0,https://www.seek.com.au/companies/infinity-holidays-806519/reviews,8,"https://www.glassdoor.com.au/Reviews/Infinity-employee-discount-Reviews-EI_IE256963.0,8_KH9,26.htm",0,8,Unknown,"[[0.87, 0, 0, 0.52, 0, 0.2, 0], [0, 0.6, 0, 0, 0, 0], [0, 0.48, 0, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Infinity-Downline/reviews', 'https://www.indeed.com/cmp/Infinity/reviews', 'https://au.indeed.com/cmp/Indeed/reviews'], 'seek': ['https://www.seek.com.au/companies/infinity-holidays-806519/reviews'], 'glassdoor': []}",2
149394,linfox,logistics and supply chain,victoria,10001+,1956.0,linkedin.com/company/linfox,https://au.indeed.com/cmp/Linfox/reviews,141,https://www.seek.com.au/companies/linfox-432404/reviews,446,https://www.glassdoor.com.au/Reviews/Linfox-Reviews-E140911.htm,0,587,Unknown,"[[0.88, 0, 0, 0, 0, 0, 0], [0.72, 0, 0, 0, 0, 0], [0.88, 0.82, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Linfox/reviews'], 'seek': ['https://www.seek.com.au/companies/linfox-432404/reviews'], 'glassdoor': []}",2
152752,royal freemasons ltd,hospital & health care,victoria,1001-5000,1867.0,linkedin.com/company/royal-freemasons-ltd,https://au.indeed.com/cmp/Royal-Freemasons-Ltd/reviews,31,https://www.seek.com.au/companies/royal-freemasons-813610/reviews,46,,0,77,Unknown,"[[0.81, 0, 0, 0, 0, 0, 0], [0.77, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Royal-Freemasons-Ltd/reviews'], 'seek': ['https://www.seek.com.au/companies/royal-freemasons-813610/reviews'], 'glassdoor': []}",2
159891,gte australia,staffing and recruiting,,1001-5000,1996.0,linkedin.com/company/gte-australia,https://au.indeed.com/cmp/Gte/reviews,7,,0,,0,7,Unknown,"[[0.44, 0, 0.44, 0, 0, 0.13, 0], [0, 0, 0, 0, 0, 0, 0.01], [0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Gte/reviews', 'https://au.indeed.com/cmp/Gte-Rail/reviews', 'https://www.indeed.com/cmp/Gte-Agency/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
161050,toyota motor corporation australia,automotive,victoria,1001-5000,1963.0,linkedin.com/company/toyota-motor-corporation-australia,https://au.indeed.com/cmp/Toyota-Motors-Corporation-Australia/reviews,22,,0,"https://www.glassdoor.com.au/Reviews/Toyota-Motor-Corporation-Melbourne-Reviews-EI_IE1293891.0,24_IL.25,34_IM965.htm",0,22,Unknown,"[[0.44, 0.79, 0.69, 0, 0, 0, 0], [0, 0, 0], [0.69, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Toyota/reviews', 'https://au.indeed.com/cmp/Toyota-Motors-Corporation-Australia/reviews', 'https://au.indeed.com/cmp/Toyota-Motor-Corporation-Australia-(tmca)/reviews'], 'seek': [], 'glassdoor': []}",2
165152,me bank,banking,victoria,1001-5000,1999.0,linkedin.com/company/me-bank,https://au.indeed.com/cmp/Me-Bank/reviews,18,https://www.seek.com.au/companies/me-bank-433144/reviews,77,https://www.glassdoor.com.au/Reviews/ME-Bank-Reviews-E651051.htm,0,95,Unknown,"[[0.68, 0, 0, 0], [0.68, 0, 0, 0, 0], [0.57, 0.52, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Me-Bank/reviews'], 'seek': ['https://www.seek.com.au/companies/me-bank-433144/reviews'], 'glassdoor': []}",2
168517,pinnacle people australia,staffing and recruiting,victoria,5001-10000,1991.0,linkedin.com/company/pinnacle-people-australia,https://au.indeed.com/cmp/Pinnacle-People/reviews,98,https://www.seek.com.au/companies/pinnacle-rehab-813534/reviews,16,https://www.glassdoor.com.au/Reviews/Pinnacle-People-Reviews-E865125.htm,0,114,Unknown,"[[0.7, 0, 0, 0, 0, 0, 0], [0, 0, 0.48], [0.7, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Pinnacle-People/reviews'], 'seek': ['https://www.seek.com.au/companies/pinnacle-rehab-813534/reviews'], 'glassdoor': []}",2
168901,latitude financial services,financial services,victoria,1001-5000,2015.0,linkedin.com/company/latitude-financial-services,,0,https://www.seek.com.au/companies/latitude-financial-services-868249/reviews,58,https://www.glassdoor.com.au/Reviews/Latitude-Financial-Services-Reviews-E1360415.htm,0,58,Unknown,"[[0, 0, 0, 0], [0.86, 0, 0, 0, 0, 0, 0], [0.86, 0.81, 0, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/latitude-financial-services-868249/reviews'], 'glassdoor': []}",2
174362,bapcor limited,automotive,,1001-5000,1971.0,linkedin.com/company/bapcor,,0,https://www.seek.com.au/companies/bapcor-995173/reviews,16,,0,16,Unknown,"[[0, 0, 0, 0, 0, 0], [0, 0.53, 0, 0, 0, 0, 0], [0, 0.34, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/bapcor-995173/reviews'], 'glassdoor': []}",2
175314,city of gold coast,government administration,queensland,1001-5000,1996.0,linkedin.com/company/city-of-gold-coast,https://au.indeed.com/cmp/City-of-Gold-Coast/reviews,15,https://www.seek.com.au/companies/city-of-gold-coast-436371/reviews,43,https://www.glassdoor.com.au/Reviews/Gold-Coast-City-Council-Reviews-E540310.htm,0,58,Unknown,"[[0.75, 0.46, 0, 0, 0, 0, 0], [0.77, 0.48, 0, 0, 0, 0], [0.51, 0.46, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/City-of-Gold-Coast/reviews', 'https://au.indeed.com/cmp/Gold-Coast-City-Council/reviews'], 'seek': ['https://www.seek.com.au/companies/city-of-gold-coast-436371/reviews', 'https://www.seek.com.au/companies/gold-coast-city-council-432661/reviews'], 'glassdoor': []}",2
177939,university of adelaide,higher education,south australia,5001-10000,1847.0,linkedin.com/company/university-of-adelaide,https://au.indeed.com/cmp/The-University-of-Adelaide/reviews,56,https://www.seek.com.au/companies/the-university-of-adelaide-432611/reviews,78,https://www.glassdoor.com.au/Reviews/The-University-of-Adelaide-Reviews-E192742.htm,0,134,Unknown,"[[0.81, 0, 0, 0, 0, 0, 0], [0, 0.75, 0, 0, 0, 0, 0], [0.81, 0.76, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/The-University-of-Adelaide/reviews'], 'seek': ['https://www.seek.com.au/companies/the-university-of-adelaide-432611/reviews'], 'glassdoor': []}",2
182970,oxford funding pty ltd,banking,victoria,1001-5000,,linkedin.com/company/oxford-funding-pty-ltd,"https://www.indeed.com/cmp/Oxford-Financial-Group,-Ltd./reviews",0,https://www.seek.com.au/companies/oxford-436127/reviews,11,https://www.glassdoor.com.au/Reviews/Oxford-University-Reviews-E12941.htm,0,11,Unknown,"[[0, 0.5, 0, 0, 0, 0, 0], [0.51, 0, 0.15, 0, 0, 0, 0], [0, 0.55, 0.22, 0, 0, 0.05, 0.07]]","{'indeed': ['https://www.indeed.com/cmp/Oxford-Financial-Group,-Ltd./reviews'], 'seek': ['https://www.seek.com.au/companies/oxford-436127/reviews', 'https://www.seek.com.au/companies/seek-432600/reviews'], 'glassdoor': []}",2
186572,royal district nursing service,hospital & health care,,1001-5000,1894.0,linkedin.com/company/royal-district-nursing-service,https://au.indeed.com/cmp/Royal-District-Nursing-Service/reviews,10,,0,https://www.glassdoor.com.au/Reviews/Royal-District-Nursing-Service-of-SA-Reviews-E709039.htm,0,10,Unknown,"[[0.83, 0, 0, 0, 0, 0, 0], [0.4, 0, 0, 0, 0, 0, 0], [0.77, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Royal-District-Nursing-Service/reviews'], 'seek': ['https://www.seek.com.au/companies/rdns-433453/reviews'], 'glassdoor': []}",2
197546,link group (lnk),financial services,,5001-10000,,linkedin.com/company/link-group-lnk,https://au.indeed.com/cmp/Link-Group/reviews,46,https://www.seek.com.au/companies/link-group-435971/reviews,137,https://www.glassdoor.com.au/Reviews/Link-Group-Reviews-E1022561.htm,0,183,Unknown,"[[0.65, 0, 0], [0.66, 0, 0, 0, 0, 0], [0.65, 0.6, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Link-Group/reviews'], 'seek': ['https://www.seek.com.au/companies/link-group-435971/reviews'], 'glassdoor': []}",2
203489,adelaide bank,banking,,1001-5000,1994.0,linkedin.com/company/adelaidebank,,0,https://www.seek.com.au/companies/bendigo-n-adelaide-bank-432953/reviews,164,https://www.glassdoor.com.au/Reviews/Bendigo-Bank-Reviews-E352361.htm,0,164,Unknown,"[[0, 0, 0, 0], [0.67, 0, 0, 0, 0, 0.55, 0], [0.55, 0, 0, 0]]","{'indeed': [], 'seek': ['https://www.seek.com.au/companies/bendigo-n-adelaide-bank-432953/reviews', 'https://www.seek.com.au/companies/adelaide-bank-753351/reviews'], 'glassdoor': []}",2
206378,disability services australia (dsa),mental health care,,1001-5000,1956.0,linkedin.com/company/disability-services-australia,https://au.indeed.com/cmp/Disability-Services-Australia/reviews,48,https://www.seek.com.au/companies/disability-services-australia-434925/reviews,47,,0,95,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.82, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Disability-Services-Australia/reviews'], 'seek': ['https://www.seek.com.au/companies/disability-services-australia-434925/reviews'], 'glassdoor': []}",2
207443,taskwell australia,electrical/electronic manufacturing,,5001-10000,1996.0,linkedin.com/company/taskwell-australia,https://au.indeed.com/cmp/Skills-Tech/reviews,2,https://www.seek.com.au/companies/services-australia-432354/reviews,117,,0,119,Unknown,"[[0.31, 0.41, 0, 0, 0, 0.31, 0], [0.35, 0, 0, 0, 0.43, 0, 0], [0.31, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Indeed/reviews', 'https://au.indeed.com/cmp/Skills-Tech/reviews', 'https://au.indeed.com/cmp/Easternwell/reviews'], 'seek': ['https://www.seek.com.au/companies/seek-432600/reviews', 'https://www.seek.com.au/companies/services-australia-432354/reviews'], 'glassdoor': []}",2
213430,amp capital,investment management,,1001-5000,,linkedin.com/company/amp-capital,https://au.indeed.com/cmp/Amp-Capital/reviews,6,https://www.seek.com.au/companies/amp-capital-investors-434485/reviews,20,https://www.glassdoor.com.au/Reviews/AMP-Capital-Investors-Reviews-E304320.htm,0,26,Unknown,"[[0.8, 0.57, 0, 0, 0, 0.21, 0], [0.63, 0, 0, 0, 0, 0.21, 0], [0.53, 0.48, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Amp-Capital/reviews', 'https://au.indeed.com/cmp/Amp-Capital-Investors/reviews', 'https://au.indeed.com/cmp/Amp/reviews'], 'seek': ['https://www.seek.com.au/companies/amp-capital-investors-434485/reviews', 'https://www.seek.com.au/companies/amp-432390/reviews'], 'glassdoor': []}",2
217450,base resources,mining & metals,western australia,1001-5000,2008.0,linkedin.com/company/base-resources,https://www.indeed.com/cmp/Basic-Resources/reviews,0,,0,https://www.glassdoor.com.au/Reviews/Basic-Resources-Reviews-E361330.htm,0,0,Unknown,"[[0.77, 0.45, 0, 0.64, 0, 0.42, 0], [0, 0, 0], [0.49, 0, 0, 0, 0]]","{'indeed': ['https://www.indeed.com/cmp/Basic-Resources/reviews', 'https://au.indeed.com/cmp/Base/reviews', 'https://au.indeed.com/cmp/Mass-Resources/reviews', 'https://au.indeed.com/cmp/United-Group-Resources/reviews'], 'seek': [], 'glassdoor': []}",2
6571,michael hill,retail,,1001-5000,1979.0,linkedin.com/company/michael-hill,https://au.indeed.com/cmp/Michael-Hill/reviews,78,https://www.seek.com.au/companies/michael-hill-jeweller-433112/reviews,184,https://www.glassdoor.com.au/Reviews/Michael-Hill-Reviews-E415948.htm,0,262,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.66, 0, 0, 0], [0.81, 0.76, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Michael-Hill/reviews'], 'seek': ['https://www.seek.com.au/companies/michael-hill-jeweller-433112/reviews'], 'glassdoor': []}",2
10533,hardy spicer,mechanical or industrial engineering,victoria,1001-5000,1949.0,linkedin.com/company/hardy-spicer,https://au.indeed.com/cmp/Hardy-Spicer/reviews,2,https://www.seek.com.au/companies/hardy-spicer-919360/reviews,6,,0,8,Unknown,"[[0.81, 0, 0, 0, 0, 0], [0.78, 0, 0, 0, 0, 0, 0], [0.4, 0, 0, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Hardy-Spicer/reviews'], 'seek': ['https://www.seek.com.au/companies/hardy-spicer-919360/reviews'], 'glassdoor': []}",2
12079,glen eira city council,government relations,,1001-5000,,linkedin.com/company/glen-eira-city-council,https://au.indeed.com/cmp/Glen-Eira-City-Council/reviews,6,https://www.seek.com.au/companies/glen-eira-city-council-436026/reviews,18,https://www.glassdoor.com.au/Reviews/Glen-Eira-City-Council-Reviews-E702343.htm,0,24,Unknown,"[[0.76, 0, 0, 0, 0, 0, 0], [0.81, 0, 0, 0, 0, 0, 0], [0.76, 0, 0, 0, 0]]","{'indeed': ['https://au.indeed.com/cmp/Glen-Eira-City-Council/reviews'], 'seek': ['https://www.seek.com.au/companies/glen-eira-city-council-436026/reviews'], 'glassdoor': []}",2
